PrimeVarClass,am,revel,cadd,label,meta_oof
0.0498830411389305,0.0903,0.174,0.668898,0,0.009528149591125525
0.2939541876583308,0.1186,0.166,0.426357,0,0.01693027302229456
0.0911949489581616,0.0918,0.173,0.979736,0,0.006184223463221499
0.0639772811301598,0.0828,0.358,2.030095,0,0.02124223308924417
0.0498830411389305,0.0808,0.217,1.504151,0,0.007514232385068449
0.1342217261691594,0.1701,0.637,3.97771,0,0.09713488743885
0.1342217261691594,0.085,0.439,0.238033,0,0.017962862497557568
0.0364451690150845,0.1151,0.113,3.193546,0,0.020570488601169497
0.1362525903666903,0.0998,0.273,0.280256,0,0.007218569423074353
0.2824526703678726,0.0999,0.211,2.474424,0,0.028160824087112304
0.0282647828313792,0.0789,0.074,0.415901,0,0.0035418903649713936
0.0996670730383513,0.0846,0.192,2.075259,0,0.01044298919675965
0.2359566383847118,0.2443,0.297,2.103982,0,0.045432591134847974
0.0911228381778946,0.0611,0.084,0.045904,0,0.003459768993288322
0.2359089274256839,0.0992,0.22,0.999263,0,0.018480002337022218
0.0890919739803637,0.0821,0.169,-0.635659,0,0.0031955203799261785
0.3230879331753079,0.6356,0.304,4.319055,1,0.24897454988654336
0.1162712144084077,0.1018,0.408,2.205608,0,0.022950227881055486
0.1191439496190604,0.0833,0.398,1.249421,0,0.020776284858503025
0.0391682783637123,0.0729,0.33,1.762207,0,0.01393988458240094
0.2981696168536369,0.0859,0.491,2.652678,0,0.06219868945915984
0.0242196765293678,0.053,0.265,0.260471,0,0.008667818916875125
0.1107416173367177,0.1036,0.184,2.949016,0,0.014572427143328003
0.0811089718740921,0.0685,0.229,0.288257,0,0.009705970490038879
0.0385696516858586,0.1055,0.135,1.746954,1,0.006861060539924468
0.0195241905614795,0.0982,0.132,1.743948,0,0.009439879255840989
0.1186655455828925,0.0696,0.2,1.231596,0,0.011967958504941567
0.0516779803838568,0.1567,0.118,3.144418,0,0.013487932675233707
0.0516779803838568,0.1559,0.167,1.649277,0,0.015110614665351246
0.1176382231785209,0.0762,0.289,0.249363,0,0.01220585543628205
0.1240622547099242,0.065,0.345,0.773089,0,0.009543006592814632
0.1245557326447312,0.0785,0.36,2.244282,0,0.017544856251410883
0.1293871123847826,0.07,0.468,1.522492,0,0.025234494734866258
0.1013328322463757,0.0972,0.753,4.487881,0,0.051721209307206896
0.1887386265207303,0.1311,0.204,1.708336,0,0.01893450522308576
0.0219261429462713,0.1521,0.226,2.236308,0,0.02001933677966657
0.0820241147084738,0.135,0.138,1.480355,0,0.008565729970814619
0.0667545586964522,0.1151,0.15,4.530427,0,0.023124976389788235
0.1245557326447312,0.1051,0.174,1.012526,0,0.007854690706801896
0.0657739812463858,0.0981,0.236,1.562729,0,0.014479299197568863
0.1323985540323799,0.0888,0.139,2.572626,0,0.012344043944137895
0.1293871123847826,0.0874,0.147,1.819507,0,0.008477910167107635
0.1787722563129163,0.1505,0.177,1.061239,0,0.010886050730196207
0.2384658322611567,0.1738,0.155,1.583903,0,0.02349364832242234
0.2586119904003391,0.1401,0.578,2.908001,1,0.06790294628428772
0.5102160100735303,0.7526,0.83,5.151621,0,0.8181537099221926
0.4842793267958839,0.1004,0.252,-0.450217,0,0.013198310210903848
0.2395341818413607,0.0627,0.104,-0.26425,0,0.010013738535447132
0.8440277523552844,0.8776,0.883,4.853667,1,0.9276330502889254
0.1122022530666623,0.1269,0.134,3.545515,0,0.017078628866244214
0.3230463598433344,0.1018,0.214,-1.031039,0,0.020696830529100613
0.1509819597475831,0.0676,0.058,-0.509945,0,0.006747717298714055
0.2880255285514436,0.0884,0.27,1.275216,0,0.014199901366432125
0.2696774424907122,0.0708,0.253,0.16552,0,0.018372365444996826
0.2880255285514436,0.0728,0.197,1.355494,0,0.023405207931450803
0.1104623049435086,0.0808,0.236,0.659126,0,0.006629706454966437
0.146346538495567,0.0963,0.168,1.434372,0,0.01656603650267021
0.1382068929664195,0.0718,0.362,0.979887,0,0.011144206555270757
0.2788119582478704,0.066,0.492,2.460559,0,0.044697680465405565
0.095917786740348,0.0491,0.37,-0.892745,0,0.014055791609669094
0.0751700914045073,0.0809,0.061,1.598872,0,0.011259693389154878
0.3900578135450954,0.0863,0.282,-0.336279,0,0.022048403550836707
0.1382068929664195,0.1167,0.208,1.191799,0,0.01565202612537979
0.0523861493540612,0.0812,0.14,0.600493,0,0.009178495070801334
0.0362618674598157,0.0819,0.205,-0.589041,0,0.009811726145838372
0.0520373880597875,0.1308,0.165,0.779824,0,0.01147255009877297
0.0452480400454042,0.1168,0.108,2.833048,0,0.010957601728106614
0.0362618674598157,0.0749,0.156,0.782772,0,0.008662633195786775
0.0,0.0794,0.162,-0.121622,0,0.0030714844472137814
0.0520373880597875,0.1202,0.349,0.167177,0,0.017282588267057062
0.0520373880597875,0.0883,0.112,-1.229349,0,0.002382144137633754
0.0144556446815259,0.077,0.283,1.013572,0,0.011498043315376814
0.0589938326191202,0.0503,0.291,-1.380533,0,0.005615048550850875
0.1938962576498009,0.3187,0.463,3.503951,0,0.09749807253649088
0.0561210974084675,0.0688,0.225,-0.456164,0,0.007087751036487793
0.0041661058253165,0.055,0.322,-1.908053,0,0.005487257918098839
0.0119316707651469,0.0686,0.242,-0.476664,0,0.003653897464192418
0.1094428759845169,0.125,0.609,1.703887,0,0.03286205809078862
0.0643905417461519,0.0966,0.407,1.490243,0,0.020320788506807744
0.0582420635170927,0.0615,0.021,-0.293433,0,0.006244124160386026
0.081397635879692,0.0695,0.229,0.670719,0,0.010719533471833569
0.0589938326191202,0.1582,0.255,0.086529,0,0.012693344352202261
0.0561210974084675,0.1468,0.311,-0.027749,0,0.006954794948860047
0.0119316707651469,0.1132,0.132,2.624302,0,0.010276951102438502
0.0561210974084675,0.1949,0.256,0.913272,0,0.011142995034466627
0.0144556446815259,0.1126,0.207,-0.067482,0,0.004117936301739013
0.0561210974084675,0.0766,0.065,-0.898707,0,0.007172030496048215
0.0119316707651469,0.1079,0.168,2.095003,0,0.01456550460659852
0.1912847970314732,0.1037,0.229,0.483661,0,0.017013695667924583
0.0335718483041676,0.0798,0.22,0.329214,0,0.008978495911982383
0.0287877462766464,0.1114,0.127,2.569804,0,0.010453854489822695
0.1046427937141832,0.1085,0.177,2.354366,0,0.012292728416599128
0.2810501441466771,0.3343,0.633,3.138919,0,0.1569109383043788
0.6304765561594601,0.6224,0.773,4.65866,0,0.7426383010940242
0.025309466848584,0.0662,0.096,0.051247,0,0.006031249312504716
0.0104485736922458,0.0755,0.122,-0.36213,0,0.0028688316122407243
0.1359800436919245,0.3621,0.219,2.883905,0,0.06438093960885442
0.0170342760036865,0.0755,0.078,-1.830217,0,0.0012909726498024179
0.025309466848584,0.0772,0.18,0.60487,0,0.004486390085681566
0.1196745929632198,0.1091,0.139,2.104488,0,0.01062084773667808
0.0287877462766464,0.0879,0.052,0.337118,0,0.006631193708841615
0.0287877462766464,0.0942,0.067,0.609738,0,0.0072030168350160325
0.0104485736922458,0.0761,0.142,-0.052617,0,0.006268510473218541
0.0943584664202525,0.4152,0.603,4.053818,0,0.1744246421172081
0.0502173469508953,0.0935,0.097,0.253812,0,0.0034478204948888624
0.0248648955087215,0.1351,0.406,2.956794,0,0.03282179297974403
0.013516372610899,0.0866,0.221,0.628425,0,0.005116447572032992
0.0487773180176921,0.1315,0.123,1.384364,0,0.006438637817151526
0.013516372610899,0.086,0.064,0.298421,0,0.006367286317348695
0.0276671002449327,0.1048,0.198,2.227608,0,0.010175537522666955
0.4632760803522338,0.5456,0.749,4.821397,0,0.6073481493630167
0.0276671002449327,0.0853,0.303,0.361863,0,0.010884037546561273
0.0339279343807109,0.0716,0.27,1.052286,0,0.011640357897462306
0.049472780113729,0.0669,0.03,0.047071,0,0.0064894621532772985
0.0795072176346443,0.109,0.248,0.332141,0,0.011582986060357394
0.0234506189778807,0.1095,0.079,0.335945,0,0.003873240154230838
0.3058543837595774,0.0581,0.46,-0.929969,0,0.01889437482531259
0.2255734080591807,0.1653,0.46,2.593726,0,0.061057351988673195
0.0978766957416662,0.0913,0.526,2.052264,0,0.03235041156079022
0.0845021795856912,0.0582,0.05,1.217886,0,0.008089932904051621
0.0873749147963439,0.0809,0.243,0.797749,0,0.01269358454282378
0.0160997206967058,0.1841,0.163,2.74244,1,0.01529122438826629
0.0026045846613899,0.1317,0.099,2.906605,0,0.010508480363040423
0.0586012851051031,0.1282,0.189,0.391574,0,0.012709283862546864
0.002767129163403,0.0987,0.181,1.180328,0,0.005698781115383043
0.0269761101038499,0.1176,0.154,1.460749,0,0.00658959330549891
0.019061069048069,0.0981,0.485,1.684974,0,0.02112228863009143
0.1930362418612969,0.0963,0.49,0.112198,0,0.014265320964273794
0.4251272862040481,0.1764,0.403,4.531397,0,0.06810088932962254
0.351118318085897,0.6815,0.635,4.442835,1,0.5592143415814594
0.0873753932858652,0.1772,0.206,3.931034,0,0.03351945603859147
0.0026045846613899,0.1012,0.185,0.797645,0,0.009997521023271073
0.0026045846613899,0.102,0.286,0.684807,0,0.006470979302314987
0.0026045846613899,0.1025,0.089,0.967517,0,0.008447577505230825
0.0026045846613899,0.0892,0.2,-0.084914,0,0.0036130326442574624
0.0062812907758034,0.0896,0.127,2.341891,0,0.007400412330160631
0.0751015392795989,0.1272,0.143,1.166434,0,0.007410963730233814
0.0064864318468002,0.0874,0.116,1.973996,0,0.008498256414797999
0.019061069048069,0.1352,0.212,1.240309,0,0.008170534545816502
0.0087777534193928,0.7232,0.297,3.262999,0,0.122835947059983
0.0026045846613899,0.11,0.088,-0.326666,0,0.007933881882848668
0.0093591670574529,0.0698,0.112,-0.203636,0,0.0028879675997972817
0.1179500425057907,0.1243,0.16,1.220234,0,0.015427663421200527
0.122672911274717,0.0986,0.209,0.66001,0,0.013108910040328065
0.0015705931495405,0.0838,0.18,0.687017,0,0.009089573731378869
0.0313812911813975,0.0714,0.075,0.57603,0,0.003680687126510614
0.013488595712356,0.0852,0.073,-0.327707,0,0.007042394256060945
0.0197643283281044,0.1112,0.152,2.926299,0,0.011660793952277463
0.0510276892593772,0.076,0.4,-0.895023,0,0.008471552105053216
0.0015705931495405,0.0773,0.264,-0.336345,0,0.0077062071486012525
0.0944968066381216,0.3337,0.609,3.921776,0,0.13181692635357006
0.0067191374931456,0.1001,0.187,0.909329,0,0.005305391956955035
0.0748010035443785,0.0984,0.176,0.30932,0,0.009526021982109657
0.0289563960360949,0.1187,0.239,0.387364,0,0.010386060942000291
0.0015705931495405,0.0826,0.151,1.55432,0,0.005694670218933978
0.0748010035443785,0.1016,0.185,0.702482,0,0.006338994934828612
0.013488595712356,0.0693,0.049,-0.707959,0,0.004242848394720343
0.1225048806197006,0.098,0.194,0.700084,0,0.013200988724910788
0.038206739701676,0.0824,0.532,1.10969,0,0.015000815052755714
0.0136038082612081,0.0739,0.44,1.254762,0,0.016640702846479727
0.2447617310445182,0.1487,0.584,3.569231,0,0.08674997424222529
0.0653228022702667,0.1019,0.62,2.029893,0,0.03710340601256223
0.0965057404747169,0.076,0.154,2.248099,0,0.009087257414964935
0.0025239739163789,0.0755,0.2,0.010401,0,0.0072892656478834635
0.099773941986634,0.0935,0.182,-0.12482,0,0.004285083348534743
0.0289934730995149,0.0832,0.215,0.077247,1,0.004181852283301206
0.0996908207089588,0.0926,0.081,0.222801,0,0.0036350287090062086
0.0320122189668696,0.5663,0.221,4.087161,0,0.11461722131424237
0.0665847724867521,0.0868,0.185,1.325543,0,0.006784482705992035
0.116579145090822,0.1022,0.203,-0.271239,0,0.009736966493467471
0.001698941389104,0.0965,0.107,0.368675,0,0.008020335010690846
0.0060925925925925,0.101,0.104,0.323042,0,0.0033439572204690174
0.13565720704543,0.1143,0.429,1.223808,0,0.025518057072670977
0.0449419488499609,0.0972,0.524,2.586528,0,0.026488746038876614
0.13565720704543,0.1309,0.203,0.167561,0,0.01276576151253848
0.0033978827782081,0.1052,0.179,1.342573,0,0.011297219747953407
0.1719931654505148,0.4726,0.85,4.522313,1,0.30032015724887345
0.0264832312600185,0.0802,0.349,1.648581,0,0.01453642781478227
0.0714635446845119,0.0678,0.369,0.979969,0,0.015081917198103654
0.4405116669006182,0.0894,0.345,0.344055,0,0.017635762117823146
0.1101026185886386,0.1078,0.614,2.685856,0,0.048308576528223145
0.0703089601524866,0.0911,0.139,-0.153566,0,0.007509991434869801
0.066583188421561,0.0739,0.245,0.779344,0,0.006294724766086233
0.0503569316742689,0.0865,0.314,0.801561,0,0.013142341562625526
0.0085066757227625,0.0652,0.107,-0.311781,0,0.0026903198544210747
0.1223520105658418,0.1084,0.133,0.661315,0,0.011829142229997723
0.0703089601524866,0.1173,0.26,0.340189,0,0.007080276330539401
0.0795965435479099,0.0922,0.234,0.58491,0,0.006196344554164413
0.0085066757227625,0.0842,0.135,2.773039,0,0.009299281913292072
0.0064758115252316,0.1,0.252,1.197307,0,0.012166638347126882
0.0620140789817902,0.3687,0.231,3.260639,0,0.061693926964780384
0.0264832312600185,0.1205,0.164,0.360511,0,0.009099057819573392
0.0085066757227625,0.1012,0.149,2.025548,0,0.011964224420222389
0.0134514737130789,0.1423,0.083,1.824773,0,0.011528354333383143
0.0467181875649386,0.0654,0.476,0.112026,0,0.008759931570372652
0.4004557699138198,0.1326,0.303,2.020778,0,0.0389495313797304
0.046063574216315,0.0788,0.324,-0.857285,0,0.0044353307455811935
0.0345302143303407,0.1457,0.27,0.891743,0,0.01596339742159166
0.0362291557194448,0.1156,0.076,-0.010516,0,0.0030543156395337456
0.4360947610354509,0.0973,0.324,-1.569549,0,0.009391832908544341
0.2210540967230799,0.1051,0.412,0.838617,0,0.026628173552058137
0.1240464194855437,0.0961,0.26,2.004054,0,0.012792802936191722
0.1926578266441539,0.0868,0.076,0.85943,0,0.011060982356761563
0.1926578266441539,0.0831,0.443,0.363563,0,0.025276741117799532
0.2565299276442243,0.0744,0.082,0.312227,0,0.01231446970460535
0.0308489071597763,0.1559,0.229,0.800291,0,0.013337690368099325
0.1312090999714916,0.0758,0.473,2.038263,0,0.030662004249842178
0.0314006926391518,0.1137,0.221,0.804759,0,0.006226714666621955
0.1470866430370651,0.1353,0.223,0.639037,0,0.017532130305016404
